Idsig,A1980,A1981,A1982,A1983,A1984,A1985,A1986,A1987,A1988,A1989,A1990,A1991,A1992,A1993,A1994,A1995,A1996,A1997,A1998,A1999,A2000,A2001,A2002,A2003,A2004,A2005,A2006,A2007,A2008,A2009,A2010,A2011,A2012,A2013,A2014,A2015,A2016,A2017,A2018,A2019,A2020,A2021,A2022,A2023,A2024,A2025,A2026,A2027,A2028,A2029,A2030,A2031,A2032,A2033,A2034,A2035,A2036,A2037,A2038,A2039,A2040,A2041,A2042,A2043,A2044,A2045,A2046,A2047,A2048,A2049,A2050,A2051,A2052,A2053,A2054,A2055,A2056,A2057,A2058,A2059,A2060,A2061,A2062,A2063,A2064,A2065,A2066,A2067,A2068,A2069,A2070,A2071,A2072,A2073,A2074,A2075,A2076,A2077,A2078,A2079,A2080,A2081,A2082,A2083,A2084,A2085,A2086,A2087,A2088,A2089,A2090,A2091,A2092,A2093,A2094,A2095,A2096,A2097,A2098,A2099,A2100
328,1100.638546,1136.010692,1352.213070,1169.863311,1223.588974,942.592984,1105.686728,1183.764901,1217.615430,1219.940160,1072.655458,1083.449698,1398.646274,815.904403,1036.985562,1120.596856,1053.449834,1187.067448,1119.668448,877.533973,1190.430556,1119.500257,825.933508,1221.249067,1043.756825,1028.351726,1197.220121,1116.872436,1106.043635,1095.382241,917.362376,1280.060932,1262.724552,1147.442687,1352.610889,1083.703990,1046.278326,1027.699978,982.402492,1022.485646,992.288735,980.875054,1107.980254,1063.614495,1108.719415,1102.753203,935.864270,1080.851122,1043.101037,1032.360466,1141.096673,1127.106950,1053.448959,1085.883588,1013.389390,895.873835,992.299527,983.147658,1065.167113,1093.550898,1032.912626,954.091862,1063.864520,1078.346614,901.917936,950.943607,983.620060,1031.196811,1061.042825,937.110263,1008.577769,1168.686279,988.951089,990.638150,961.270685,995.390602,974.697443,997.411128,1071.836233,972.669387,893.384595,902.931517,981.159626,953.214676,956.703855,916.464558,1149.755495,961.609999,1005.302704,1041.559621,957.118006,1033.983387,1014.535063,833.174305,866.945163,929.660605,1048.410976,1095.501186,990.462523,1004.466002,1073.429820,862.371302,863.334987,971.673597,1076.767336,979.439673,860.992415,1020.948963,997.384448,882.854740,895.666740,1000.102609,985.737550,1011.038264,953.944457,957.860168,1066.797437,921.933303,854.122491,836.971778,912.650023
182,1812.895848,2350.129675,2255.774928,1997.888739,1874.596253,1627.806178,2029.573423,2039.039346,1376.852068,1576.491324,1851.739747,1667.191379,2779.098784,1462.920077,1640.915413,1736.309467,1792.068756,1830.555256,1732.521383,1532.817277,1492.879815,1653.326910,1419.622032,1629.195528,1496.685997,1385.604145,1615.620178,1941.985422,1734.349824,1941.173016,1407.440412,1359.606233,1950.072085,1656.823713,2130.482642,1697.674095,1684.978228,1553.267905,1403.480382,1422.679560,1655.422467,1486.424422,1627.917993,1524.375023,1555.786397,1769.972055,1505.919725,1645.900523,1576.412734,1806.768473,1598.665775,1683.452431,1672.632251,1589.094401,1553.587854,1428.996218,1442.613673,1563.217668,1526.899106,1614.883314,1681.181249,1572.611906,1642.393607,1574.759441,1525.658485,1390.008176,1582.039793,1599.123531,1751.992357,1467.293719,1524.723146,1702.191095,1519.065083,1555.189920,1627.003440,1428.310625,1511.002796,1495.048895,1608.600209,1615.273238,1580.203226,1565.825435,1582.436814,1223.712213,1561.460681,1288.237609,1562.929189,1573.091023,1335.550288,1526.364768,1359.489251,1611.404787,1384.981819,1496.052545,1281.358113,1277.680861,1518.623983,1736.542026,1366.260562,1220.332661,1524.567473,1277.130653,1340.580059,1396.427060,1660.565794,1599.623432,1337.296500,1437.703457,1355.951415,1434.370044,1426.426072,1288.040657,1222.706333,1598.214392,1357.992647,1296.487164,1511.000097,1504.932214,1363.002879,1395.014139,1413.260521
166,1283.724585,1905.999358,1833.078296,1601.219268,1619.113681,1202.233674,1621.584334,1646.299126,1045.987586,1327.349932,1319.786410,1315.624272,2134.931135,1120.306884,1137.131253,1061.140826,1425.249347,1465.786609,1326.067155,1036.079490,1425.666858,1358.773384,1312.799601,1360.410040,1116.806119,1370.081922,1228.510744,1515.984065,1412.821239,1366.051899,919.247594,997.250867,1495.332485,1263.748704,1534.302354,1276.362702,1254.551058,1122.473376,1223.427053,1188.104669,1227.624887,955.457910,1144.004683,1130.958792,1202.378303,1068.815897,1197.485679,1275.937618,1029.396041,1448.106437,1219.944654,1279.103438,1151.771866,1225.869554,1200.650085,1061.541309,1077.224462,1048.595498,1299.468095,1335.163899,1407.339652,1132.653640,1233.549209,971.655528,1140.259374,1045.435666,1279.376508,1269.075340,1394.083668,1029.632334,1100.810934,1384.168118,1392.314094,1275.339967,1051.567664,1184.415199,1295.320289,1276.734310,1204.030951,1324.980102,1308.248261,1545.492235,1368.665657,745.636120,1314.760810,1067.266450,1404.714898,1087.775436,1110.600052,1165.233214,1137.310007,1238.579676,1170.552740,1053.779570,943.186434,901.656017,1306.763512,1575.007990,1115.631727,1007.382752,1084.074359,1239.598023,1025.444922,1223.954774,1255.832092,1117.861715,1143.698171,1183.170998,1054.407710,954.877124,1187.373688,984.769083,1190.498201,1071.926527,1116.137889,1063.789104,1127.538335,1179.566294,1142.046815,1066.788804,1344.919072
305,1594.311415,2317.274457,2064.790967,1856.781417,1729.608166,1433.708337,1908.983396,2045.697245,1099.000876,1540.135549,1648.564898,1614.406826,2515.758186,1231.830347,1388.772654,1328.466321,1596.230750,1675.654187,1428.457691,1207.292468,1375.098088,1433.843682,1390.012314,1567.510591,1323.372580,1455.203490,1425.592393,1757.899807,1569.219681,1649.436438,1341.856488,1191.093480,1897.268145,1538.843934,1977.753066,1628.416008,1600.137049,1417.570202,1476.463865,1461.356651,1551.033755,1276.591772,1506.242244,1407.722684,1545.208554,1432.554391,1473.776020,1638.933490,1382.903244,1726.708483,1564.382614,1618.943249,1499.153143,1498.136569,1500.177837,1331.136085,1358.800136,1398.830829,1522.873330,1600.997709,1661.076612,1406.025039,1562.583951,1347.645744,1422.293704,1312.530611,1473.592696,1551.432384,1734.938547,1322.225256,1408.359351,1640.104852,1644.556898,1589.920840,1384.132981,1407.893373,1527.775477,1531.922893,1516.736667,1536.018606,1642.961331,1782.249919,1599.352546,1031.965910,1571.788798,1306.761796,1719.575655,1348.241397,1353.607018,1500.931241,1409.974934,1480.772741,1311.137042,1345.052246,1195.170319,1187.812673,1503.391220,1833.808484,1336.760653,1207.818440,1352.550938,1416.237257,1309.490178,1480.764372,1564.448905,1375.117658,1356.585767,1471.823370,1337.861306,1261.483763,1402.933346,1234.403934,1388.463493,1411.049873,1364.246720,1286.985470,1423.684272,1423.978925,1281.961943,1378.161831,1572.989265
304,1373.198953,2050.153187,1846.699536,1719.523963,1556.925180,1242.480106,1702.330492,1841.136172,972.169460,1419.646099,1482.428650,1489.723775,2296.247181,1140.165259,1230.765588,1174.249382,1445.142141,1525.639270,1254.350861,967.916575,1276.349447,1277.443318,1239.107659,1384.659902,1242.146037,1416.645386,1305.104337,1578.595052,1374.603301,1445.679903,1187.333800,1053.763269,1716.707344,1372.395084,1768.701977,1453.406814,1426.090815,1269.484482,1339.382109,1332.843544,1389.004425,1153.091865,1336.354761,1277.277395,1387.450674,1255.877243,1339.301875,1471.663747,1239.457414,1529.183497,1414.588037,1442.986014,1336.273279,1343.998819,1353.552447,1204.028346,1230.850145,1229.035664,1381.084152,1455.958384,1510.302509,1243.958078,1398.275554,1192.004559,1269.604218,1181.279575,1334.356207,1375.371798,1528.550045,1198.256169,1261.282395,1477.334950,1496.365676,1439.702717,1205.551870,1292.098629,1362.998466,1364.224991,1344.517762,1394.069105,1447.067334,1604.011651,1449.067220,943.654367,1395.506365,1206.035782,1550.917575,1202.111351,1241.679937,1346.080821,1291.996649,1343.512950,1227.673098,1186.682673,1074.170805,1062.706475,1381.320709,1638.044226,1220.748330,1107.226498,1219.961345,1288.966312,1154.921820,1340.908939,1403.506594,1228.126690,1222.147745,1335.120635,1222.864854,1127.263056,1238.632634,1112.687131,1281.340503,1247.120225,1255.733362,1161.013822,1279.467169,1300.196704,1171.921872,1230.624915,1429.247524
108,925.828554,1193.886550,1222.310334,993.996488,1371.356656,1069.506642,1243.249867,957.683793,782.270806,850.691799,711.234290,751.777864,1165.373343,776.396118,756.879621,728.118915,924.900360,994.257438,964.804075,830.073675,1050.659774,883.271849,822.826223,858.525545,722.126495,954.083175,878.378519,1024.429039,1202.886344,797.923764,633.577559,775.439089,982.890829,827.183534,957.426220,848.461379,882.005930,842.882512,930.344396,816.210950,877.471590,772.434338,902.155049,895.709646,790.232210,879.070350,888.202497,852.595412,893.946443,900.617150,855.193003,897.330797,870.072626,860.924909,916.235288,877.356428,832.830545,834.810846,888.265539,891.711160,907.453939,806.550988,898.359733,886.302740,902.709300,804.021054,896.519530,863.937718,922.366716,885.781320,884.909210,873.010106,904.578348,872.423056,776.863175,854.091758,913.698287,850.546847,875.927595,938.407562,918.178286,866.497654,876.172302,794.907239,782.156938,782.942393,843.277719,905.414446,838.871415,869.786482,940.059200,885.310225,900.303588,809.284662,825.303081,861.469790,869.356991,944.253038,897.868974,864.853092,871.636017,780.878894,715.687834,912.692946,966.459137,846.632064,740.379843,787.675692,898.986917,870.046461,791.903223,732.317978,738.787331,894.809107,850.501787,767.387102,957.053268,855.391935,857.714229,824.804908,916.436842
165,1064.990794,1656.515737,1557.860626,1489.290449,1383.096120,1236.518213,1580.962216,1503.326855,928.758782,1177.700581,1110.777876,1123.946712,1879.975186,1059.065851,1002.209601,797.842793,1165.606211,1234.312562,1185.717100,871.576735,1290.501344,1185.808135,1037.510053,1088.265374,923.837900,1198.966545,1083.772452,1348.284496,1297.527057,1112.460645,763.089967,782.587097,1167.943565,1024.102912,1269.615934,990.168813,998.547205,897.375187,975.851737,943.026893,979.685771,768.457271,943.279036,952.185484,933.506352,893.345035,969.063065,1008.567393,844.280067,1112.066199,990.022188,1024.097011,937.418451,962.906566,970.987870,880.174457,875.545108,870.746369,1027.411963,1072.884086,1111.833642,924.309175,973.971736,810.606589,905.058723,823.161674,1015.643585,997.465791,1080.189908,843.809331,913.516511,1084.807677,1094.625791,1025.234769,848.278882,928.978430,1027.251864,1002.995527,950.447725,1046.689464,1008.972003,1127.975611,1054.511736,677.051720,1029.021082,871.231707,1086.765405,918.946736,871.543368,946.062446,957.266389,983.845174,976.015944,852.063736,795.817215,772.926090,1048.004549,1193.898442,917.675340,816.655865,890.173451,930.407268,812.326610,981.291191,1023.294656,899.235975,877.128885,927.296891,868.429851,826.477059,897.942233,802.343573,917.424198,901.044407,908.283417,860.607570,926.845592,951.789518,918.034460,860.085345,1044.590542
141,832.518599,1124.026887,1116.973380,866.622711,1293.775173,954.438141,1057.711476,833.265283,678.816997,764.150152,619.828747,680.523156,1037.291190,647.284767,712.682156,696.768560,839.131546,892.964091,872.157187,771.928172,924.417431,783.902198,749.840470,803.363716,645.387497,831.024173,779.387517,880.521607,1090.672158,720.991560,574.618672,700.014507,888.377785,719.775842,834.436944,756.741961,795.358927,756.257725,849.789865,734.281663,789.603286,688.627139,807.739381,809.910683,699.009721,814.754653,795.928161,759.211395,813.158559,818.192120,768.133192,797.365710,791.103194,763.150959,823.954651,767.802286,745.595005,734.394173,791.738981,794.410786,830.770088,749.029226,815.110462,803.980490,798.233226,714.921220,807.610324,777.499279,840.749622,805.827382,794.858278,781.722118,806.479406,782.496618,720.896439,759.963331,821.196420,756.017106,803.102897,850.330771,826.187480,762.706187,783.724253,692.593741,691.420791,680.958330,753.497795,820.709760,737.252649,794.899427,825.433142,811.391100,798.927018,748.513064,747.341509,770.188489,774.403686,836.207761,787.618781,781.192538,796.210877,696.547482,656.553684,799.213717,878.873847,775.736656,664.619662,720.768794,803.024836,791.561242,717.227257,656.308680,658.312185,807.608397,749.642510,707.947346,862.662935,773.393718,778.202556,747.439848,812.118283
110,1560.962404,2201.072760,2009.989027,1761.599229,1727.199670,1438.564912,1799.562078,1779.603863,1193.385334,1399.678323,1621.036256,1509.411160,2322.369188,1241.500980,1309.740448,1395.455388,1604.176494,1636.383058,1530.109287,1329.977994,1424.713213,1457.424462,1544.972170,1592.459846,1285.302162,1476.592939,1490.701470,1820.744044,1637.081269,1696.923284,1270.976153,1319.754003,1888.730161,1471.620545,1938.857587,1712.799036,1649.526954,1523.691209,1537.837643,1491.364932,1574.786706,1322.919826,1532.605171,1420.750445,1523.064737,1573.866724,1521.894179,1629.325919,1480.522958,1836.060406,1562.797749,1662.767491,1537.938807,1604.572235,1489.869978,1416.077422,1436.695414,1401.337408,1626.767094,1626.446131,1714.508865,1529.228023,1635.624902,1432.667797,1531.679714,1383.035819,1594.091851,1628.240906,1769.973506,1391.783697,1472.655425,1705.287488,1696.707593,1596.156106,1482.531123,1481.930884,1603.410767,1629.230065,1578.942734,1617.324600,1694.644563,1825.741739,1637.018110,1090.140672,1635.092120,1344.345097,1725.546301,1484.021430,1398.709472,1549.087866,1429.883643,1578.995136,1384.907788,1440.209688,1237.335192,1266.618616,1548.537580,1914.268285,1382.611514,1303.885401,1477.381755,1497.574128,1357.532335,1530.580896,1644.752045,1496.707608,1423.603792,1471.859382,1379.249869,1339.400106,1511.661024,1253.490842,1407.959249,1474.414355,1417.338045,1343.791091,1538.708143,1467.299527,1396.064400,1421.602885,1635.098669
306,1697.647268,2476.057986,2212.088399,1972.743622,1803.266524,1495.622026,1982.120215,2155.869051,1154.211946,1626.629366,1768.407115,1712.621690,2672.710399,1313.747710,1460.969164,1443.871440,1726.791415,1801.740957,1529.099168,1282.315733,1448.843309,1510.413424,1506.452757,1689.407820,1415.334999,1549.876213,1515.509732,1869.308136,1640.598656,1752.729445,1403.347737,1250.579003,2000.035605,1603.740160,2076.291350,1736.845587,1695.919545,1516.286063,1561.628893,1544.331087,1626.079163,1362.407149,1594.489022,1486.227863,1632.008287,1523.628230,1563.497678,1728.987148,1480.162172,1820.381678,1645.601757,1710.169556,1582.679252,1595.104074,1575.556005,1419.277729,1450.400870,1471.357085,1617.724506,1694.227763,1749.245448,1489.854233,1656.842973,1431.728842,1514.223990,1393.625879,1562.326209,1640.467741,1817.412461,1413.174647,1493.339223,1730.676548,1747.658763,1685.590924,1460.511657,1497.862815,1613.849108,1625.194830,1599.583413,1628.381354,1736.571111,1865.479331,1687.210943,1106.232642,1650.977602,1391.540758,1808.828650,1432.708122,1444.401516,1587.328013,1484.204040,1568.006781,1390.831559,1428.422000,1267.062203,1260.686749,1586.568438,1929.393738,1411.766288,1296.967819,1438.281897,1499.849274,1388.485255,1566.907814,1653.424717,1460.938426,1429.844518,1552.971803,1416.518675,1344.330138,1485.955869,1302.158522,1477.664095,1485.876241,1457.323981,1348.205296,1515.521525,1503.488347,1342.980984,1453.268737,1664.693227
274,1341.789495,2037.433762,1828.174616,1709.456400,1530.609660,1208.409095,1678.505802,1831.698485,946.919668,1413.521140,1488.140414,1510.577998,2312.019263,1161.806154,1221.409306,1185.002259,1451.667673,1531.552398,1255.974895,944.846350,1292.383449,1293.917438,1242.408041,1397.271724,1268.247438,1456.169753,1323.207627,1572.748160,1349.858221,1426.593123,1157.096087,1036.536058,1688.561426,1334.189913,1746.987131,1423.198714,1393.389880,1250.607685,1310.559258,1308.272195,1350.179726,1141.206983,1309.867600,1258.476338,1353.804457,1234.089112,1317.113193,1434.674272,1226.690728,1482.781139,1384.293917,1404.590106,1305.262675,1315.779405,1321.852134,1189.293745,1213.796892,1200.455244,1356.310491,1429.516861,1471.329935,1216.371774,1365.562771,1171.114508,1241.506054,1158.343877,1307.124633,1339.593052,1470.759392,1183.870533,1238.706608,1440.127772,1461.758941,1413.695585,1172.791943,1272.698064,1325.165099,1326.991153,1306.365537,1360.504393,1400.831826,1540.085291,1412.287774,947.418991,1351.330326,1195.580056,1504.534121,1181.171747,1222.905677,1319.065556,1269.520042,1316.362542,1220.510857,1163.483008,1055.881327,1051.579574,1355.974383,1585.051919,1197.165868,1099.256596,1204.041793,1258.181518,1127.366013,1310.402077,1372.696186,1204.482947,1188.768712,1300.436991,1208.118979,1111.842440,1198.510219,1090.069739,1258.969080,1218.868395,1245.835736,1133.399826,1257.971913,1272.669199,1146.066622,1201.034120,1392.044715
257,830.864406,1130.182901,1018.510547,778.072525,1133.555505,902.965234,1025.652306,828.542267,798.129819,725.050062,793.829458,731.785978,1088.402537,703.911855,705.349278,730.411813,826.947243,882.670073,789.618755,789.531941,801.596552,864.632315,714.569676,906.413725,681.997421,918.724558,835.824324,956.588083,1043.001633,877.419400,739.924686,835.848309,941.707185,856.998287,888.478759,811.714173,810.435249,786.834157,779.840399,750.164624,753.158344,677.327002,787.737176,715.227635,782.961947,779.883360,746.030856,768.777196,756.455765,873.571965,772.721376,798.312047,745.012045,793.665609,757.383265,728.257982,740.963428,711.757649,850.677123,808.391299,838.146268,780.300184,798.498062,720.989569,774.246134,708.478594,798.258609,788.727590,854.546138,697.139024,728.466461,862.634219,829.494976,768.568815,736.553725,734.557925,775.906290,818.776014,766.104742,807.589488,815.164994,876.367582,818.130701,619.800671,800.290752,681.154084,816.608882,757.887833,737.227914,774.119161,705.925482,803.258106,769.378799,750.839043,646.184549,657.673570,796.019770,929.145376,729.907841,735.530707,786.646978,775.900022,670.031024,771.733655,842.621182,762.332896,721.872866,708.805950,736.269857,700.857017,794.382663,646.226794,706.211681,750.600334,729.414135,711.714733,756.718656,738.413607,708.565456,695.893098,825.368632
302,1276.292008,1885.491321,1687.504654,1586.724523,1491.119152,1197.162738,1644.624792,1731.054944,922.279226,1324.522788,1350.454290,1379.077693,2123.824587,1045.205060,1163.825350,1045.910003,1294.876589,1381.413042,1151.024331,914.664792,1194.382948,1204.023419,1108.598253,1253.430378,1130.838575,1292.282043,1205.181066,1461.301370,1316.750934,1345.067977,1134.646088,1000.157923,1611.800331,1317.520876,1675.904561,1339.357392,1329.563259,1163.212797,1249.721107,1244.394863,1318.942688,1059.572765,1249.489851,1195.513607,1299.983177,1166.521788,1242.686966,1381.697785,1134.221759,1440.706389,1333.216838,1353.260631,1254.506407,1241.491145,1279.682592,1108.030553,1130.185542,1164.190344,1278.864701,1356.716747,1419.400576,1161.589947,1301.771410,1107.886511,1173.844372,1096.059365,1240.159744,1288.740469,1457.696708,1097.641144,1174.049249,1385.666560,1383.967856,1338.163692,1137.211542,1191.084183,1278.071609,1269.839996,1265.729266,1295.373121,1358.325319,1525.992461,1358.494482,858.692593,1322.727681,1109.029323,1462.375289,1115.392205,1138.669775,1258.547541,1213.523279,1250.989888,1134.050165,1104.156580,999.629537,987.679077,1291.190135,1546.504522,1140.759813,1004.063785,1128.532434,1199.354302,1077.704268,1250.477933,1313.679116,1139.695984,1148.605414,1251.008536,1137.536360,1040.232071,1157.879999,1044.101808,1179.522767,1177.777815,1148.782302,1102.513015,1181.999825,1215.579573,1110.246497,1157.333099,1331.863929
